object_id,lmax,error
5543,32,1.9631634751911062
5543,36,1.8413892260445337
9336,4,7.35129964747584
9336,8,4.353984882582276
9336,12,3.3168420864326653
9336,16,2.8135711807918975
9336,20,2.50374426791879
9336,24,2.2486212800257306
9336,28,2.0977400925775442
9336,32,1.970107282742347
9336,36,1.865251505250743
6464,4,6.743420676047029
6464,8,4.2158046242918
6464,12,3.3425716717965823
6464,16,2.817865228284657
6464,20,2.498153205739195
6464,24,2.297160935526662
6464,28,2.1196281590731068
6464,32,2.0076775940975633
6464,36,1.8949805610849488
6484,4,8.116616206365837
6484,8,4.949833578517945
6484,12,3.760762677090641
6484,16,3.124841232372431
6484,20,2.748523781513201
6484,24,2.502300434894744
6484,28,2.330030160013434
6484,32,2.1495029799767424
6484,36,2.0074336503130623
1303,4,6.917763805023906
1303,8,4.191411613697997
1303,12,3.2741002270004564
1303,16,2.7890550533025222
1303,20,2.471081794513865
1303,24,2.2716361542113193
1303,28,2.0946576193367545
1303,32,1.9788099644801658
1303,36,1.8956357044805376
8308,4,7.2512147218557965
8308,8,4.3212861546214105
8308,12,3.3435439532408684
8308,16,2.8304373943941346
8308,20,2.509979777544511
8308,24,2.307478025722184
8308,28,2.1588414985961006
8308,32,2.0304937806628915
8308,36,1.9088453300884025
7508,4,8.85170265632614
7508,8,5.605215566211319
7508,12,4.139021254206095
7508,16,3.412752235509412
7508,20,2.9975075147053443
7508,24,2.6779018450344743
7508,28,2.490182719670078
7508,32,2.347859023880477
7508,36,2.2036735061812793
6935,4,7.392442526063485
6935,8,4.717675430924123
6935,12,3.589994722591539
6935,16,2.9497388079908897
6935,20,2.6314836502475765
6935,24,2.36563695890996
6935,28,2.1418510654660663
6935,32,2.033028019123675
6935,36,1.922100185223951
7766,4,6.39691701964922
7766,8,4.107152919183268
7766,12,3.185987965144594
7766,16,2.711270760141632
7766,20,2.403335666689813
7766,24,2.173700487129414
7766,28,2.0259723098657587
7766,32,1.91263856262638
7766,36,1.833522579756099
316,4,7.068860865369866
316,8,4.157686734523019
316,12,3.297160470627759
316,16,2.869724169607559
316,20,2.4821397085783823
316,24,2.2791146438132914
316,28,2.072922551114335
316,32,1.9345484103195316
316,36,1.8519109104557172
1917,4,6.552661393067448
1917,8,4.008428900528167
1917,12,3.131520115469796
1917,16,2.632113852446348
1917,20,2.3519341549461195
1917,24,2.152817540902781
1917,28,2.0133350757598523
1917,32,1.8993728216734171
1917,36,1.7975172014975498
5496,4,7.864410975569549
5496,8,4.542886692063373
5496,12,3.469108258744525
5496,16,2.9611110654371062
5496,20,2.6000715373740224
5496,24,2.3421542917787264
5496,28,2.1815864454939224
5496,32,2.0316198238027456
5496,36,1.9247410813581343
279,4,6.505834442861125
279,8,4.051364059310394
279,12,3.1515533201463217
279,16,2.5986728922270745
279,20,2.3469482662027668
279,24,2.173557470291279
279,28,2.044193605391556
279,32,1.896029141327296
279,36,1.8172664904077769
3678,4,7.453996636132446
3678,8,4.6084340627134095
3678,12,3.547430935409426
3678,16,2.9532296533336737
3678,20,2.619045801740012
3678,24,2.406726974183637
3678,28,2.225572252956439
3678,32,2.081716766603916
3678,36,1.9718576427077563
4827,4,6.724359799520497
4827,8,4.2967337912062495
4827,12,3.297160239178975
4827,16,2.8427785920142457
4827,20,2.5583157540532135
4827,24,2.349031790243613
4827,28,2.161060196928365
4827,32,2.0209824520556063
4827,36,1.8881559936352845
6613,4,7.582857201765916
6613,8,4.464036977779712
6613,12,3.436795946897111
6613,16,2.902703890460379
6613,20,2.5884894004446783
6613,24,2.376060189631401
6613,28,2.1867678104542043
6613,32,2.054121260776742
6613,36,1.9372443697973314
4884,4,11.305405174012673
4884,8,6.210693908262627
4884,12,4.514418527966365
4884,16,3.813000953771903
4884,20,3.3208040760488204
4884,24,3.009218526422176
4884,28,2.776303962591394
4884,32,2.5978427158589312
4884,36,2.476100719718747
4769,4,6.373229033201389
4769,8,3.9997621108968002
4769,12,3.1698505420078447
4769,16,2.6383245811143587
4769,20,2.3604163147544686
4769,24,2.2065152605216682
4769,28,2.014849913266993
4769,32,1.8607001007346686
4769,36,1.7657132773485535
5723,4,8.047770687667855
5723,8,4.611276353222939
5723,12,3.571184136841333
5723,16,2.96385802864743
5723,20,2.613114587699731
5723,24,2.3585533708363915
5723,28,2.2049244883236674
5723,32,2.0362769687080355
5723,36,1.9404841339836998
3239,4,7.115169721893336
3239,8,4.53022909286339
3239,12,3.4578083657241354
3239,16,2.8557651150812604
3239,20,2.5541909487471237
3239,24,2.3245471131202513
3239,28,2.169755016939104
3239,32,2.0108804939194598
3239,36,1.9074917389295583
3097,4,6.741064973984953
3097,8,4.202712274125488
3097,12,3.3154425887816936
3097,16,2.7400955501150372
3097,20,2.495997850039209
3097,24,2.22913653445669
3097,28,2.0820963816066564
3097,32,1.9383754901571373
3097,36,1.827695923028054
6785,4,6.829898257086824
6785,8,4.296013174923606
6785,12,3.3392949280971305
6785,16,2.7793714544215433
6785,20,2.5196823994484516
6785,24,2.2998923813087857
6785,28,2.1406506721583676
6785,32,2.001124065546352
6785,36,1.8577738058779258
8772,4,8.008862441007224
8772,8,4.914933478296644
8772,12,3.6844631331329483
8772,16,3.135459489328082
8772,20,2.746024923638299
8772,24,2.4827587818146055
8772,28,2.316719663684935
8772,32,2.1106210885829033
8772,36,2.0300274158015177
8720,4,6.563931295074658
8720,8,4.042201329323211
8720,12,3.198097050329346
8720,16,2.683583197145969
8720,20,2.399003126643689
8720,24,2.171480268999895
8720,28,1.9860414665724453
8720,32,1.860719482005117
8720,36,1.7718037391926422
2615,4,6.521529304228233
2615,8,4.087592778876238
2615,12,3.170669895370571
2615,16,2.726593515698226
2615,20,2.4406700080265544
2615,24,2.246703046797462
2615,28,2.077027011708
2615,32,1.9216003710456417
2615,36,1.8501918286631196
5539,4,6.108404447292655
5539,8,3.873429569169978
5539,12,3.0681886027483998
5539,16,2.6079109598865697
5539,20,2.2831983851692788
5539,24,2.133909500443232
5539,28,1.9528075753771412
5539,32,1.837193691053859
5539,36,1.7438541114854338
4598,4,7.983287394153537
4598,8,4.712105059176872
4598,12,3.6289072002021103
4598,16,3.071923885458176
4598,20,2.7374574910821794
4598,24,2.4154922175227584
4598,28,2.2401563777820397
4598,32,2.106287889398598
4598,36,1.9718810452660438
153,4,7.742577207169822
153,8,4.538101562854108
153,12,3.4434213134794454
153,16,2.938396570949385
153,20,2.5584531107410657
153,24,2.362780366768912
153,28,2.1639140683932925
153,32,2.025537959300453
153,36,1.934291081283578
2811,4,7.192814929490128
2811,8,4.345875778784543
2811,12,3.385116036496969
2811,16,2.8922075376253504
2811,20,2.536621230298278
2811,24,2.348899611300562
2811,28,2.1501361966379138
2811,32,2.0042475050008473
2811,36,1.8718629096449502
5115,4,6.306422665305173
5115,8,4.038398492358662
5115,12,3.120394733080269
5115,16,2.702331989417254
5115,20,2.359383644252536
5115,24,2.19044912282413
5115,28,2.00624349266574
5115,32,1.8781552204398286
5115,36,1.7608521364812917
6957,4,7.892173754389729
6957,8,4.773203441785039
6957,12,3.730573514247251
6957,16,3.1300510354788713
6957,20,2.6906646987695035
6957,24,2.4912135367432358
6957,28,2.258032399385738
6957,32,2.1451586995503997
6957,36,2.006464249672643
4041,4,6.6092402715975345
4041,8,4.088659074395938
4041,12,3.163645397908828
4041,16,2.6725999017652606
4041,20,2.3795548752543185
4041,24,2.180146205092008
4041,28,2.0318032949195945
4041,32,1.9241383951404838
4041,36,1.8039305376499404
8470,4,6.693394653849777
8470,8,4.192235679521613
8470,12,3.2632050716492524
8470,16,2.7500478671191986
8470,20,2.430670822272263
8470,24,2.200207872180845
8470,28,2.022555893978634
8470,32,1.933431261069942
8470,36,1.8321044904933377
8011,4,7.466249143284649
8011,8,4.455068043400355
8011,12,3.3694970800757065
8011,16,2.809371459123218
8011,20,2.4478043583237223
8011,24,2.2486256024773095
8011,28,2.0637953574800916
8011,32,1.9156602171285706
8011,36,1.8277310063274568
4464,4,9.271794173782615
4464,8,5.457589809668516
4464,12,4.223162675460544
4464,16,3.502721941838263
4464,20,3.0336410374931932
4464,24,2.7920136952776646
4464,28,2.5716248848439793
4464,32,2.430282387055839
4464,36,2.271261063259069
7429,4,6.199136408059442
7429,8,3.9788334315338165
7429,12,3.092053057669256
7429,16,2.4783310281896673
7429,20,2.3551473969516645
7429,24,2.1441670429865507
7429,28,1.9781008853305204
7429,32,1.8596617056214908
7429,36,1.7726622130751966
3054,4,7.207208896276912
3054,8,4.263824112270461
3054,12,3.347490346452751
3054,16,2.845422198330189
3054,20,2.5370280564461436
3054,24,2.325193664999823
3054,28,2.16633134448688
3054,32,2.022533756149678
3054,36,1.8904502504133516
5910,4,8.440245173378232
5910,8,4.7980934050891255
5910,12,3.707252087408884
5910,16,3.104865940979355
5910,20,2.752215383589054
5910,24,2.473359589393932
5910,28,2.257246846794861
5910,32,2.0942951611724583
5910,36,2.004713695903335
6444,4,7.440018966163301
6444,8,4.565139012305685
6444,12,3.5439754497676295
6444,16,2.9490064683643484
6444,20,2.626240052428829
6444,24,2.3559549170161054
6444,28,2.214657537372958
6444,32,2.0488338887080926
6444,36,1.9411634925199448
4241,4,10.512837840929238
4241,8,6.5518631508783365
4241,12,4.879310863465884
4241,16,4.002932328198792
4241,20,3.4844851296171178
4241,24,3.1235696943458393
4241,28,2.8449357466221743
4241,32,2.649759682545761
4241,36,2.4994829151018396
2148,4,6.728196709340371
2148,8,4.247095738896126
2148,12,3.3061036555649386
2148,16,2.8831275554644016
2148,20,2.499592324728946
2148,24,2.2766563559479276
2148,28,2.0644534042555116
2148,32,1.9447466721150264
2148,36,1.8329376561168902
8810,4,8.819033873638158
8810,8,4.9535553323640045
8810,12,3.816083555145467
8810,16,3.230537490539325
8810,20,2.8534617928062804
8810,24,2.6088258499365753
8810,28,2.3697734773606047
8810,32,2.2291373261260903
8810,36,2.102167404368573
4387,4,8.398718818976272
4387,8,4.861551093361977
4387,12,3.757731338664462
4387,16,3.108027241060165
4387,20,2.7363101667651906
4387,24,2.5118467555861095
4387,28,2.3067681445489194
4387,32,2.1685078401784668
4387,36,2.02155283487989
9355,4,6.0835747718508735
9355,8,3.916548067516214
9355,12,3.110427861635051
9355,16,2.657149160354976
9355,20,2.3962480350025075
9355,24,2.21543053880203
9355,28,2.0339108821726315
9355,32,1.8873987601958802
9355,36,1.7986918196237962
3375,4,6.930357554196912
3375,8,4.254704222883079
3375,12,3.3153684861058297
3375,16,2.8226934624717557
3375,20,2.5928421107311914
3375,24,2.221479322637579
3375,28,2.0896473174650176
3375,32,1.9581321070558013
3375,36,1.8492819875649134
8213,4,7.2896198048257865
8213,8,4.429730070065956
8213,12,3.3570934584457923
8213,16,2.7697625617244324
8213,20,2.406203247663826
8213,24,2.1830433926669572
8213,28,2.0771170654172635
8213,32,1.9456830643469025
8213,36,1.8322430628388113
274,4,8.350012771886268
274,8,5.230326963649566
274,12,3.946138878349961
274,16,3.2909891595611693
274,20,2.8234745568768704
274,24,2.5471818623121534
274,28,2.38190604426255
274,32,2.2358255654313153
274,36,2.097348547221397
1544,4,6.84738748138712
1544,8,4.273602970300361
1544,12,3.3412631175768577
1544,16,2.849298041454051
1544,20,2.543500055339225
1544,24,2.2211070275804867
1544,28,2.054613027777841
1544,32,1.9221736151613793
1544,36,1.8155277583661529
3616,4,6.467638584473242
3616,8,4.066840017444053
3616,12,3.063544151288344
3616,16,2.7002653371076275
3616,20,2.317688860403557
3616,24,2.128489275686229
3616,28,1.9588822914720483
3616,32,1.8250846082909729
3616,36,1.7579376209589042
968,4,6.232483108167471
968,8,4.087130016407568
968,12,3.139009406664223
968,16,2.671410457238471
968,20,2.4097126881283093
968,24,2.1529438545409736
968,28,2.027643988691784
968,32,1.8936831331323238
968,36,1.7924598305272932
4306,4,10.189748083209286
4306,8,6.474235381633031
4306,12,4.869958249495141
4306,16,4.093409103320678
4306,20,3.546204911762421
4306,24,3.240695403849119
4306,28,3.0091692557060923
4306,32,2.8201324818007834
4306,36,2.674820121190988
3271,4,8.556714382519996
3271,8,5.207684719666052
3271,12,3.824873494286822
3271,16,3.23785663598691
3271,20,2.848145528464841
3271,24,2.5844938672205724
3271,28,2.355847380283459
3271,32,2.225696385041357
3271,36,2.1195158720444347
2421,4,8.282042016976298
2421,8,5.066159459720822
2421,12,3.911807949950063
2421,16,3.2316358234275286
2421,20,2.856808820296154
2421,24,2.6135797549126956
2421,28,2.401877431088204
2421,32,2.2399800520911914
2421,36,2.141265381093353
617,4,7.324421721611625
617,8,4.571516041418579
617,12,3.511228028765587
617,16,2.95315241199671
617,20,2.5973329088698356
617,24,2.38276502244423
617,28,2.194548516710711
617,32,2.030002763037238
617,36,1.944259550949241
2127,4,6.526234078888404
2127,8,4.085318377917568
2127,12,3.1863098799293685
2127,16,2.7057340335700886
2127,20,2.3723819406232303
2127,24,2.1355297879143222
2127,28,2.0042507496437025
2127,32,1.8730929685285445
2127,36,1.790661831769881
5187,4,8.222688943233184
5187,8,4.89003122857494
5187,12,3.7546811915580887
5187,16,3.1414346224372514
5187,20,2.7335623921428476
5187,24,2.4693763219785394
5187,28,2.250809782915963
5187,32,2.198617747123864
5187,36,2.056521036653643
8230,4,6.521052647521757
8230,8,3.9727821848493554
8230,12,3.144431574873176
8230,16,2.595499808380901
8230,20,2.2751875654340235
8230,24,2.1766135910836013
8230,28,2.0147111476719903
8230,32,1.8892128390107805
8230,36,1.796703876737922
2736,4,8.64951279382164
2736,8,5.042976236732348
2736,12,3.878252669830144
2736,16,3.212503836027173
2736,20,2.7860618481837016
2736,24,2.5663347196125037
2736,28,2.397133085640808
2736,32,2.2094183992714056
2736,36,2.0869577535269013
3451,4,6.554948933908885
3451,8,4.0296614656644785
3451,12,3.108317911584362
3451,16,2.757519430469953
3451,20,2.3714622220112407
3451,24,2.208871173324871
3451,28,1.9848129140077173
3451,32,1.8880600278255815
3451,36,1.7771657650655281
602,4,8.775284749811272
602,8,5.061034733976274
602,12,3.820866819221358
602,16,3.172626371973225
602,20,2.7921448736277976
602,24,2.550931688125739
602,28,2.397016427741964
602,32,2.229564930759301
602,36,2.1424519994863847
492,4,6.7576992805227984
492,8,4.247210959956644
492,12,3.2471854010928394
492,16,2.7779142964903616
492,20,2.464191927809556
492,24,2.2197417923753484
492,28,2.0761972102190605
492,32,1.941593298247875
492,36,1.8699389989834267
7606,4,7.846274695496096
7606,8,4.670688748538254
7606,12,3.5263656314049623
7606,16,3.011747937635114
7606,20,2.6878598383767893
7606,24,2.3726488584183665
7606,28,2.1913893557922113
7606,32,2.032607577181987
7606,36,1.9218247469429033
3158,4,8.446512262592277
3158,8,4.930959332266101
3158,12,3.7658867097290964
3158,16,3.119736507353702
3158,20,2.767949501653673
3158,24,2.5004084552665238
3158,28,2.2808245338133024
3158,32,2.1538013834216536
3158,36,2.031364407751685
3869,4,6.477773822279155
3869,8,4.148266974905034
3869,12,3.197076038330086
3869,16,2.726776970071062
3869,20,2.4778115875664946
3869,24,2.2182531896796123
3869,28,2.0692134558447104
3869,32,1.9477302838385266
3869,36,1.8620041081386762
450,4,7.446526716394927
450,8,4.510516018742708
450,12,3.477067680433241
450,16,2.9084264783714464
450,20,2.563496486244081
450,24,2.318900573497333
450,28,2.18695859468566
450,32,2.026289922513559
450,36,1.9565699433772183
8487,4,7.717035589960271
8487,8,4.598826325380082
8487,12,3.569233676690405
8487,16,2.953715263762274
8487,20,2.54714770181063
8487,24,2.363230293665606
8487,28,2.2021228382527434
8487,32,2.0506410468432508
8487,36,1.9256858567834314
3217,4,7.683353828878895
3217,8,4.446596327736691
3217,12,3.441366668618006
3217,16,2.9380628770397585
3217,20,2.585171421205698
3217,24,2.339499411464665
3217,28,2.1811391208962787
3217,32,2.032977212864187
3217,36,1.9392865428605957
4474,4,6.608211867872815
4474,8,4.221980064557355
4474,12,3.244768045897382
4474,16,2.76390662124837
4474,20,2.487605816359549
4474,24,2.235780271439635
4474,28,2.0626176853969898
4474,32,1.9377417797086474
4474,36,1.8399170536361198
1323,4,7.606846457945801
1323,8,4.543470654206696
1323,12,3.5209048542766923
1323,16,2.93165363684943
1323,20,2.5873178543239708
1323,24,2.3908598185163896
1323,28,2.165087752958823
1323,32,2.079926227120895
1323,36,1.9759808708645374
4127,4,6.81645360927442
4127,8,4.285689647044176
4127,12,3.3248014777220507
4127,16,2.8345445038624524
4127,20,2.580157143252484
4127,24,2.2709773295889466
4127,28,2.107001917847387
4127,32,1.955066494938343
4127,36,1.8667190884174905
4078,4,9.108282293082492
4078,8,5.323223889330256
4078,12,4.1235546695914085
4078,16,3.4200092035032545
4078,20,2.921736916432509
4078,24,2.676726109961817
4078,28,2.4867358826744788
4078,32,2.339496966857096
4078,36,2.1753520619568154
4563,4,7.49644215841626
4563,8,4.434949671498419
4563,12,3.3492778427486365
4563,16,2.8862829402613976
4563,20,2.5447841496712034
4563,24,2.333353682675201
4563,28,2.153507912487008
4563,32,2.0769724525133246
4563,36,1.9381722814093612
1368,4,6.648746610063313
1368,8,4.1647057704392045
1368,12,3.15996660418224
1368,16,2.752826038255724
1368,20,2.4015971195016323
1368,24,2.1871261395285475
1368,28,2.022639619580059
1368,32,1.9140760448396497
1368,36,1.7943887521173538
3894,4,5.970810340247195
3894,8,3.826409801499029
3894,12,2.9365125105080736
3894,16,2.432519808574191
3894,20,2.2347692015596996
3894,24,2.0796909342389447
3894,28,1.913774470113556
3894,32,1.7789957558979084
3894,36,1.6906779767574625
6338,4,6.984101165141963
6338,8,4.274819717673779
6338,12,3.337832802580763
6338,16,2.903494597905411
6338,20,2.528052232988084
6338,24,2.3151815971139453
6338,28,2.137365707282204
6338,32,2.000620692529628
6338,36,1.9106044129460402
5186,4,8.258605883133583
5186,8,4.905044469351327
5186,12,3.787793890254932
5186,16,3.249537713973142
5186,20,2.875587161060693
5186,24,2.5811287521775
5186,28,2.387682026216383
5186,32,2.22127338055727
5186,36,2.1159576931566306
1168,4,7.026876597706685
1168,8,4.228448937934226
1168,12,3.27807545220066
1168,16,2.7986541021406848
1168,20,2.532402112658479
1168,24,2.2489480486039937
1168,28,2.104981354674956
1168,32,1.9838144535491888
1168,36,1.8752786247674353
3227,4,6.792514330058394
3227,8,4.226358094014837
3227,12,3.2745129095470147
3227,16,2.7427168881800137
3227,20,2.4171984941979554
3227,24,2.1795028431764387
3227,28,2.0303551903761834
3227,32,1.9214812331438886
3227,36,1.7924258807721452
8688,4,7.740030288282021
8688,8,4.604430952629258
8688,12,3.532169755042123
8688,16,2.9431440261018658
8688,20,2.6391867425114635
8688,24,2.3948603497167227
8688,28,2.2228552695146537
8688,32,2.0481034304571346
8688,36,1.9546832399266236
6987,4,6.2109683924590495
6987,8,3.955994415911778
6987,12,3.101425455065904
6987,16,2.6867026791015953
6987,20,2.342862073051686
6987,24,2.1582678860103846
6987,28,1.9954990695598334
6987,32,1.8777833310541576
6987,36,1.7926559610444726
266,4,10.40420339543502
266,8,5.866028777667139
266,12,4.269084994637408
266,16,3.48915404838018
266,20,3.057703098780908
266,24,2.7430878006915393
266,28,2.5343056693652284
266,32,2.3745493301306864
266,36,2.2333243082048346
8322,4,6.216934299989134
8322,8,3.8870212641224797
8322,12,3.036415944153117
8322,16,2.61523094560874
8322,20,2.297061162813722
8322,24,2.149091605429314
8322,28,1.969130788169665
8322,32,1.839935867472555
8322,36,1.7362353662457068
6941,4,7.405865578593543
6941,8,4.662685553983769
6941,12,3.5989411353064127
6941,16,2.982930181964096
6941,20,2.6510660982214698
6941,24,2.3847728368471146
6941,28,2.2249080432324186
6941,32,2.0776187972030273
6941,36,1.9340131203728905
3223,4,6.936560156526449
3223,8,4.302607163986077
3223,12,3.315140701980446
3223,16,2.8067536655683525
3223,20,2.4414182051793034
3223,24,2.250788122619845
3223,28,2.0944077493645263
3223,32,1.9490448968738734
3223,36,1.871797453966585
1731,4,8.990748107508525
1731,8,5.414355870493132
1731,12,4.131194378763952
1731,16,3.4575406163402542
1731,20,2.978225936972156
1731,24,2.671912840894954
1731,28,2.487546567578896
1731,32,2.2986093548670095
1731,36,2.1642550522195805
43,4,6.581159572721765
43,8,4.071233504059759
43,12,3.1676224847983137
43,16,2.689533308217966
43,20,2.36221996105662
43,24,2.1630143520647422
43,28,2.0414496751423306
43,32,1.9023141943263358
43,36,1.812148729186461
1884,4,7.037376811315344
1884,8,4.3709338111303655
1884,12,3.392709019729874
1884,16,2.9057353724246733
1884,20,2.5712731915096403
1884,24,2.3676881633062683
1884,28,2.21506596913776
1884,32,2.030146316680199
1884,36,1.927798245160525
772,4,7.093005565280989
772,8,4.273374658981365
772,12,3.3238271052662647
772,16,2.8376932930025833
772,20,2.504168427439541
772,24,2.2756174299466716
772,28,2.0869801837711677
772,32,1.9434572652123567
772,36,1.844928314676062
1403,4,6.652520211915115
1403,8,4.055344198525041
1403,12,3.176637564631088
1403,16,2.8165217377101337
1403,20,2.4081860812871865
1403,24,2.171849986947453
1403,28,1.9942997946826013
1403,32,1.8661829848712916
1403,36,1.7715401010111376
531,4,6.141241784218619
531,8,3.9296780421887063
531,12,3.099110820267825
531,16,2.5786370009401733
531,20,2.3271923981304465
531,24,2.132210527140702
531,28,1.9750712497239309
531,32,1.8443625278515567
531,36,1.757597744202465
2822,4,7.384174834070903
2822,8,4.599231394764569
2822,12,3.553625476022439
2822,16,3.0050644053051645
2822,20,2.655788800699017
2822,24,2.4636062410389714
2822,28,2.232427053909842
2822,32,2.0890655627005845
2822,36,1.9856364468909464
9191,4,6.703480802695658
9191,8,4.3080356012246686
9191,12,3.3275467229306828
9191,16,2.7847671605555564
9191,20,2.462085026463558
9191,24,2.313066474681254
9191,28,2.165972855213643
9191,32,2.0094918433416433
9191,36,1.9091317397288505
3406,4,7.007244981676986
3406,8,4.285334824570279
3406,12,3.3138675779832445
3406,16,2.7480474639096624
3406,20,2.426833297835087
3406,24,2.295128555452787
3406,28,2.0755098278256328
3406,32,1.9543042504132022
3406,36,1.845949131017789
7501,4,6.812000160733598
7501,8,4.319675930627767
7501,12,3.284629109012326
7501,16,2.7710837595469306
7501,20,2.5111577305363504
7501,24,2.2969135030207477
7501,28,2.0901867575635165
7501,32,1.9538287537865762
7501,36,1.8428300499991412
2580,4,6.409637698591863
2580,8,4.105510698795859
2580,12,3.2450465168107954
2580,16,2.783360902929518
2580,20,2.517646640317227
2580,24,2.2876266383064316
2580,28,2.1099802779250543
2580,32,1.9726831474517592
2580,36,1.8754620730209437
3144,4,6.643439845835757
3144,8,4.172068876821145
3144,12,3.217528277273856
3144,16,2.737027824829691
3144,20,2.406865982932899
3144,24,2.2054649896486005
3144,28,2.1116043008876995
3144,32,1.9556546981091694
3144,36,1.8630857071826608
2133,4,7.784468834149777
2133,8,4.7957555167340296
2133,12,3.730312266103584
2133,16,3.131147568568922
2133,20,2.761056330857655
2133,24,2.4727983762861316
2133,28,2.317478081678248
2133,32,2.145663674347512
2133,36,2.0482115047490708
5200,4,7.914514429777086
5200,8,4.959906697261984
5200,12,3.8393705760833776
5200,16,3.1699804651979346
5200,20,2.7607746958432884
5200,24,2.5178299207766894
5200,28,2.331158500481185
5200,32,2.1349031552836104
5200,36,2.018051739813748
8427,4,7.641092992852661
8427,8,4.623304819978594
8427,12,3.542774445670138
8427,16,3.0034056758545162
8427,20,2.595832568511683
8427,24,2.389229069763211
8427,28,2.2236688820818515
8427,32,2.0914140409321207
8427,36,1.957297639961309
671,4,8.093332152957466
671,8,4.822206197065055
671,12,3.7018074472667326
671,16,3.056887051747205
671,20,2.7583738223130583
671,24,2.5314103472944627
671,28,2.3460333873797405
671,32,2.1895127503061484
671,36,2.056078400621262
3237,4,7.803834052608314
3237,8,4.661794971440059
3237,12,3.589089370130508
3237,16,3.0478778876882746
3237,20,2.694499523132789
3237,24,2.4072498063309355
3237,28,2.246860909907232
3237,32,2.0930987967499166
3237,36,1.979281093443401
7613,4,5.879975906002665
7613,8,3.7759841471527116
7613,12,2.9501034326812485
7613,16,2.483830167653732
7613,20,2.2589945624818504
7613,24,2.0728292483620487
7613,28,1.918576610060314
7613,32,1.8183751786042504
7613,36,1.7064738708912741
6139,4,7.909964519966603
6139,8,4.81176589789576
6139,12,3.6964016426902044
6139,16,3.0877590479893757
6139,20,2.7043944643731463
6139,24,2.4386940165545963
6139,28,2.2534112097734815
6139,32,2.086886135036649
6139,36,2.038610512922761
7992,4,7.99846874885363
7992,8,4.906192604500492
7992,12,3.785227979204329
7992,16,3.1693187085096866
7992,20,2.789747530188352
7992,24,2.519747407537932
7992,28,2.360196820996423
7992,32,2.193892474984047
7992,36,2.095889344656537
4880,4,7.259084489235097
4880,8,4.441367853979506
4880,12,3.4185298908261403
4880,16,2.889649888876694
4880,20,2.5940864045075323
4880,24,2.310939430186774
4880,28,2.174999239813066
4880,32,2.038159854711984
4880,36,1.913666933096413
9552,4,7.253046317348821
9552,8,4.471415659749044
9552,12,3.4565365427116443
9552,16,2.926226182355406
9552,20,2.5577825869036657
9552,24,2.306721935297973
9552,28,2.1977124769295577
9552,32,2.05967520918634
9552,36,1.9326605393830965
1636,4,7.4095405440528905
1636,8,4.467316550306915
1636,12,3.4309389803681167
1636,16,2.9049727783651322
1636,20,2.5096340665843573
1636,24,2.27934864686733
1636,28,2.1492318534065253
1636,32,2.035995721747767
1636,36,1.915118490684514
8873,4,6.705385615142575
8873,8,4.221411442476613
8873,12,3.3016261236692492
8873,16,2.7471533595941633
8873,20,2.4668457519277216
8873,24,2.301001005143699
8873,28,2.104213968112902
8873,32,1.9441260351388563
8873,36,1.8403362589781886
3154,4,7.435767952669146
3154,8,4.457668534283301
3154,12,3.440833761040734
3154,16,2.8948017813576885
3154,20,2.5460355232450143
3154,24,2.2979753853729243
3154,28,2.2035884888733483
3154,32,2.028747664192494
3154,36,1.939939027998751
5646,4,7.196430890216211
5646,8,4.479523274840848
5646,12,3.4386574377600483
5646,16,2.9078874717604655
5646,20,2.5782710081927966
5646,24,2.2902823842978997
5646,28,2.1449862186721886
5646,32,1.9965890999823512
5646,36,1.9041960804424565
7619,4,6.712742918640691
7619,8,4.29815948806874
7619,12,3.345620880665098
7619,16,2.855464092204401
7619,20,2.5280654073227007
7619,24,2.2643796237397362
7619,28,2.138030456858186
7619,32,1.9544741652770827
7619,36,1.8546435800369951
3886,4,7.894644946178485
3886,8,4.690701654410522
3886,12,3.622062502747437
3886,16,3.058620999495799
3886,20,2.6954090442838408
3886,24,2.4541420611410727
3886,28,2.246699788282128
3886,32,2.1668032611946133
3886,36,2.0559014243862936
7249,4,8.116880239512444
7249,8,4.464342068482231
7249,12,3.4416677663189805
7249,16,2.945272224524123
7249,20,2.5946865597786792
7249,24,2.3677614699039022
7249,28,2.177467676696892
7249,32,2.029898934529381
7249,36,1.9235809021453514
8110,4,6.455893539472222
8110,8,4.1789623264745455
8110,12,3.2242068863184854
8110,16,2.743466169969123
8110,20,2.442471728577187
8110,24,2.238039349632528
8110,28,2.096906471597648
8110,32,1.944403879081019
8110,36,1.8585310624728864
8478,4,7.511917125748034
8478,8,4.4919293924977834
8478,12,3.4503303854874137
8478,16,2.921219369282078
8478,20,2.6367597782838548
8478,24,2.4199927194160846
8478,28,2.1815662151574258
8478,32,2.0882456916345675
8478,36,1.9551526561936312
7047,4,6.66828107080893
7047,8,4.247468700663321
7047,12,3.2729634403877275
7047,16,2.7752765125971584
7047,20,2.465756791185073
7047,24,2.250341813141031
7047,28,2.102247228757112
7047,32,1.981262183492632
7047,36,1.887414719884241
6049,4,7.664255265140418
6049,8,4.735557145050965
6049,12,3.5967160622999397
6049,16,3.063664797803543
6049,20,2.687548887528753
6049,24,2.4532451828844652
6049,28,2.2703207912751053
6049,32,2.137517034414722
6049,36,1.997989634611728
6963,4,6.890019740439238
6963,8,4.33726910131601
